"Pre_pri_sch_expectancy","Pri_sch_expectancy","Sec_sch_expectancy","Pri_sec_sch_expectancy","Lower_sec_completion","Upper_sec_completion","Gov_ex","Gov_ex_percent_GDP","Literacy_rate","Population","Pre_pri_enrolment_num","Pre_pri_enrolment_ratio","Pri_enrolment_num","Pri_enrolment_ratio","Pri_completion","Sec_enrolment_num","Sec_enrolment_ratio","Ter_enrolment_num","STEM_ter_grad_percent","Illiterate_pop","Pre_pri_pupil_teacher_ratio","Gov_ex_capita","Gov_ex_3","Log_gov_ex_3","PISA_math_new","PISA_sci_new","PISA_read_new","GDP_1","GDP_growth_1","GDP_capita_1","GDP_capita_growth_1"
NA,5.7073,2.26486,7.97217,NA,NA,NA,NA,NA,19824301,NA,NA,3118827,93.68376,NA,1028294,32.35521,NA,NA,NA,NA,NA,NA,NA,362.306513833333,423.516472703704,379.664629871528,45207088716,6.400004116,2210.302036,3.129882768
NA,5.63785,2.47896,8.1168,NA,NA,NA,NA,NA,20452902,NA,NA,3178912,92.56479,NA,1154709,35.41365,NA,NA,NA,NA,NA,225.776753469508,5.41954669455342,362.306513833333,423.516472703704,379.664629871528,48801369800,5.400003024,2312.655619,2.158496685
NA,5.55602,2.71019,8.26621,NA,NA,NA,NA,NA,21101875,NA,NA,3241924,91.36303,NA,1297490,38.71697,NA,NA,NA,NA,NA,202.798099956481,5.31221090262226,362.306513833333,423.516472703704,379.664629871528,53698278906,5.59999653,2467.346082,2.389318832
NA,5.51751,2.92654,8.44404,NA,NA,NA,NA,NA,21763575,NA,NA,3336536,90.95262,NA,1452389,42.09112,NA,NA,NA,NA,NA,NA,NA,418.743741424242,423.516472703704,417.391683925397,57937868670,3.699997255,2582.879013,0.612187084
NA,5.45791,3.17092,8.62884,NA,NA,NA,NA,NA,22431502,NA,NA,3414705,90.08359,NA,1611744,45.29893,NA,NA,NA,NA,NA,NA,NA,418.743741424242,423.516472703704,417.391683925397,63692238160,0.400001003,2756.954981,-2.515552926
NA,5.36952,3.476,8.84551,NA,NA,NA,NA,NA,23102389,NA,NA,3481288,89.04636,NA,1823392,49.65709,NA,NA,NA,NA,NA,NA,NA,418.743741424242,423.516472703704,417.391683925397,66746396416,-0.699997526,2807.503603,-3.506381203
NA,5.43694,3.65128,9.08822,NA,NA,NA,NA,49.63088,23774284,NA,NA,3635332,90.2454,NA,1975853,52.16117,201982,NA,6612798,NA,NA,NA,NA,418.743741424242,423.516472703704,417.391683925397,59089067187,-1.00000549,2417.376189,-3.710312411
NA,5.52693,3.72606,9.25299,NA,NA,NA,NA,NA,24443467,NA,NA,3801651,91.75679,NA,2082646,53.22945,203529,NA,NA,NA,NA,NA,NA,418.743741424242,423.516472703704,417.391683925397,55634414465,4.40000216,2215.963873,1.644189195
NA,5.54418,3.59649,9.14067,NA,NA,NA,NA,NA,25106190,NA,NA,3911388,92.00285,NA,2111292,59.94152,NA,NA,NA,NA,NA,NA,NA,418.743741424242,423.516472703704,417.391683925397,62048562947,0.80000058,2408.822985,-1.754076492
NA,5.57926,3.56485,9.14411,NA,NA,NA,NA,NA,25758869,NA,NA,4027612,92.59344,NA,2162469,59.41419,258995,NA,NA,NA,NA,NA,NA,418.743741424242,423.516472703704,417.391683925397,45715614560,-1.200000586,1731.62137,-3.601082431
NA,5.68809,3.47193,9.16002,NA,NA,NA,NA,NA,26400479,NA,NA,4189152,94.4481,NA,2175580,57.86551,285930,NA,NA,NA,NA,NA,NA,418.743741424242,423.516472703704,417.391683925397,48003078389,1.800002303,1776.028278,-0.564788753
NA,5.80885,3.45435,9.2632,NA,NA,NA,NA,NA,27028326,NA,NA,4357352,96.47965,NA,2232780,57.57251,298117,NA,NA,NA,NA,NA,NA,418.743741424242,423.516472703704,417.391683925397,49945599429,-2.100000758,1807.297451,-4.250986637
0.02665,5.82919,3.46205,9.29124,NA,NA,NA,NA,NA,27635515,21120,1.3326,4436363,96.78732,NA,2305198,57.70078,303111,NA,NA,NA,NA,NA,NA,418.743741424242,423.516472703704,456.69314341,42543178042,-0.899996553,1507.886663,-2.931116597
0.0347,5.86738,3.52341,9.39079,NA,NA,NA,NA,NA,28213774,27409,1.73509,4515274,97.42167,NA,2412079,58.72354,298133,NA,NA,NA,NA,NA,NA,418.743741424242,423.516472703704,456.69314341,41764315330,3.79999479,1452.278434,1.836410561
0.03527,5.86641,3.52775,9.39416,NA,NA,NA,NA,NA,28757785,27657,1.76326,4548827,97.44247,NA,2472569,58.66543,298767,NA,NA,NA,NA,NA,NA,418.743741424242,423.516472703704,456.69314341,46941582519,4.09999847,1603.940302,2.290823348
0.0411,5.9345,3.55288,9.48738,NA,NA,NA,NA,NA,29266405,31897,2.05505,4617728,98.5931,NA,2544864,58.98059,347410,NA,NA,NA,NA,NA,NA,418.743741424242,423.516472703704,456.69314341,48177612042,1.099999939,1619.797749,-0.519902353
0.04375,6.00099,3.58672,9.58772,NA,NA,NA,NA,NA,29742979,33503,2.18763,4674947,99.74812,NA,2618242,59.51635,NA,NA,NA,NA,NA,NA,NA,418.743741424242,423.516472703704,456.69314341,48187747529,5.100003609,1596.003926,3.534368527
NA,6.05436,NA,NA,NA,NA,NA,NA,NA,30192754,NA,NA,4719137,100.90608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.507587098788,519.506106012,519.818215480833,48640653469,3.200001552,1588.348908,1.74870316
0.04876,6.17305,3.94065,10.1137,NA,NA,NA,NA,NA,30623406,35701,2.42534,4778870,102.75233,NA,2984927,65.6775,456358,NA,NA,NA,NA,NA,NA,418.743741424242,423.516472703704,456.69314341,54790379459,3.8,1765.026718,2.399496544
0.05432,6.31104,3.90702,10.21806,NA,NA,NA,NA,NA,31042235,38773,2.70938,4843313,105.16491,NA,2994258,65.11698,NA,NA,NA,NA,NA,NA,NA,418.743741424242,397.639310298485,456.69314341,54744725766,3,1740.607066,1.659672589
0.0677,6.2252,4.1292,10.3544,NA,NA,NA,NA,NA,31451514,46670,3.37811,4720950,104.0217,NA,3188826,68.81998,549009,NA,NA,NA,NA,NA,NA,418.743741424242,423.516472703704,456.69314341,56760318215,5.6,1781.827726,4.262072013
NA,6.28328,4.31693,10.60021,NA,NA,NA,NA,69.8735,31855109,NA,NA,4691870,105.14247,NA,3352340,71.94891,624788,NA,6555476,NA,NA,NA,NA,418.743741424242,412.097043288667,417.391683925397,67863841333,7.2,2103.381692,5.840905136
0.08013,6.31702,4.44623,10.76326,NA,NA,NA,NA,NA,32264157,50095,3.97962,4612574,105.92675,NA,3455930,74.10386,682775,NA,NA,NA,NA,NA,NA,418.743741424242,397.639310298485,456.69314341,85332581189,4.3,2610.185422,2.934541622
0.09499,6.36206,4.65048,11.01254,NA,NA,NA,NA,NA,32692163,56606,4.72231,4507703,106.8939,NA,3604785,77.50799,716452,NA,NA,NA,NA,NA,NA,418.743741424242,397.639310298485,456.69314341,1.03e+11,5.9,3113.095706,4.43825778
0.12417,6.388,4.73935,11.12735,NA,NA,NA,NA,NA,33149724,71265,6.17514,4361744,107.5861,NA,3654232,78.98921,792121,NA,NA,NA,NA,NA,NA,418.743741424242,397.639310298485,456.69314341,1.17e+11,1.7,3478.710412,0.214792144
0.29077,6.39714,4.79307,11.19021,NA,NA,NA,NA,72.64868,33641002,166205,29.03519,4196580,108.15657,NA,3664852,79.88453,817968,NA,6573832,NA,NA,NA,NA,418.743741424242,397.639310298485,456.69314341,1.35e+11,3.4,3950.51426,1.808252618
0.30099,6.47296,4.92197,11.39493,NA,NA,NA,NA,NA,34166972,170523,30.09886,4086925,109.53171,NA,3724095,70.31386,901562,25.3828,NA,NA,NA,NA,NA,374.4316999575,397.639310298485,456.69314341,1.71e+11,2.4,4923.630278,0.738194545
0.36173,6.47644,5.36908,11.84552,NA,NA,5603.66208,11.42835,75.13605,34730608,206159,36.25928,3942242,109.23097,NA,3984536,76.70108,NA,NA,6251950,NA,161.346501045994,NA,NA,418.743741424242,385.992542684749,456.69314341,1.37e+11,1.6,3883.27129,-0.134681878
0.79901,5.5638,6.50145,12.06524,NA,NA,NA,NA,NA,35333881,464499,80.29272,3252664,112.35897,NA,4576166,92.87783,1149666,24.01219,NA,NA,NA,NA,NA,374.4316999575,412.097043288667,456.69314341,1.61e+11,3.6,4480.787439,1.746790655
0.83462,5.71872,6.78561,12.50433,NA,NA,NA,NA,NA,35977455,500165,83.93086,3312440,115.33758,NA,4616226,96.93728,1144271,29.10561,NA,NA,NA,NA,NA,397.576521075,426.582352695,349.8593,2e+11,2.899999999,5455.67903,0.980209993
0.78595,5.79857,6.973,12.77157,NA,NA,NA,NA,NA,36661444,490035,79.074,3363236,116.56791,NA,4572513,99.61435,1188562,26.11731,NA,NA,NA,161.346501045994,5.08355423277163,374.4316999575,412.097043288667,456.69314341,2.09e+11,3.4,5592.220115,1.40174756
NA,5.88075,NA,NA,NA,NA,NA,NA,NA,37383887,NA,NA,3451588,118.07959,NA,NA,NA,1210272,NA,NA,NA,NA,NA,NA,397.576521075,399.980581138889,432.604545780702,2.1e+11,2.8,5499.587331,0.761699381
NA,5.96913,NA,NA,56.50295,29.42439,NA,NA,NA,38140132,NA,NA,3608812,119.53932,94.24063,NA,NA,1252579,NA,NA,NA,NA,NA,NA,397.576521075,399.980581138889,432.604545780702,2.14e+11,3.8,5493.056663,1.710454904
NA,5.93836,NA,NA,NA,NA,NA,NA,NA,38923687,NA,NA,3765307,118.50281,NA,NA,NA,1245478,NA,NA,NA,NA,NA,NA,397.576521075,399.980581138889,432.604545780702,1.66e+11,3.7,4177.886892,1.600493696
NA,5.83441,NA,NA,NA,NA,NA,NA,NA,39728025,NA,NA,3925429,115.87784,NA,NA,NA,1289474,31.21939,NA,NA,NA,NA,NA,359.6062,375.7451,349.8593,1.6e+11,3.2,3946.452425,1.104570156
NA,5.75903,NA,NA,NA,NA,NA,NA,NA,40551404,NA,NA,4118362,113.8302,NA,NA,NA,1439594,31.06931,NA,NA,NA,NA,NA,397.576521075,399.980581138889,349.8593,1.7e+11,1.3,4109.703442,-0.750456692
NA,5.66343,NA,NA,NA,NA,NA,NA,NA,41389198,NA,NA,4283207,111.76448,NA,NA,NA,1545523,NA,NA,NA,NA,NA,NA,397.576521075,426.582352695,432.604545780702,1.75e+11,1.2,4153.956234,-0.811233175
NA,5.56387,NA,NA,NA,NA,NA,NA,81.40784,42228429,NA,NA,4429994,109.88282,NA,NA,NA,1600676,34.23498,5484148,NA,NA,NA,NA,397.576521075,426.582352695,349.8593,1.71e+11,0.8,3975.508993,-1.130725082
NA,5.41333,NA,NA,NA,NA,NA,NA,NA,43053000,NA,NA,4516571,107.33169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.35428905,483.437309633333,439.462944014286,1.45e+11,-5.480991935,3310.386534,-7.201022374
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.507587098788,503.241000007527,502.543002135897,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,30838,NA,NA,6778,NA,NA,2602,NA,836,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,31269,1816,NA,6307,NA,NA,2679,NA,1114,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,31845,NA,NA,NA,NA,NA,2679,NA,860,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,97.34416,32646,NA,NA,NA,NA,NA,2679,NA,856,NA,515,NA,NA,NA,NA,538.50157685,519.9414112375,509.295576523333,NA,NA,NA,NA
2.14031,NA,NA,NA,NA,NA,NA,NA,NA,33701,1922,71.34373,NA,NA,NA,3000,NA,976,NA,NA,NA,NA,NA,NA,520.571148079167,431.526970938889,453.740259245455,NA,NA,NA,NA
1.95146,7.89349,NA,NA,NA,NA,NA,NA,NA,34968,1809,65.04854,6744,98.66862,NA,2960,NA,987,NA,NA,NA,NA,NA,NA,520.571148079167,431.526970938889,399.3706214,NA,NA,NA,NA
1.88406,7.86782,NA,NA,NA,NA,NA,NA,NA,36412,1820,62.80193,6845,98.3477,NA,2999,NA,1007,NA,NA,NA,NA,NA,NA,520.571148079167,431.526970938889,399.3706214,NA,NA,NA,NA
1.82553,8.13165,NA,NA,NA,NA,NA,NA,NA,37946,1845,60.85092,7227,101.64557,NA,3051,NA,967,NA,NA,NA,NA,NA,NA,520.571148079167,431.526970938889,399.3706214,NA,NA,NA,NA
1.86823,8.40659,NA,NA,NA,NA,NA,NA,NA,39519,1966,62.27431,7650,105.08242,NA,3287,NA,871,NA,NA,NA,NA,NA,NA,520.571148079167,431.526970938889,399.3706214,NA,NA,NA,NA
1.82795,8.24178,NA,NA,NA,NA,NA,NA,NA,41119,2001,60.93179,7704,103.0222,NA,3342,NA,758,NA,NA,NA,NA,NA,NA,520.571148079167,431.526970938889,399.3706214,NA,NA,NA,NA
1.96801,8.02981,NA,NA,NA,NA,NA,NA,NA,42740,2235,65.60023,7812,100.37261,NA,3295,NA,900,NA,NA,NA,NA,NA,NA,520.571148079167,431.526970938889,399.3706214,NA,NA,NA,NA
1.98632,7.93586,NA,NA,NA,NA,NA,NA,NA,44343,2324,66.21083,8042,99.19822,NA,3210,NA,897,NA,NA,NA,NA,NA,NA,520.571148079167,431.526970938889,399.3706214,NA,NA,NA,NA
2.40167,7.89828,3.59666,11.49493,NA,NA,NA,NA,NA,45894,2882,80.05556,8308,98.72846,NA,3335,89.91642,909,NA,NA,NA,NA,NA,NA,376.870532413248,483.489111271429,378.857146382456,NA,NA,NA,NA
2.33279,7.91142,3.63031,11.54173,NA,NA,NA,NA,NA,47347,2874,77.75974,8574,98.89273,NA,3437,90.75786,NA,NA,NA,NA,NA,NA,NA,376.870532413248,347.345163761111,378.857146382456,NA,NA,NA,NA
2.2833,7.40657,3.6536,11.06017,NA,NA,NA,NA,NA,48685,2880,76.10994,8200,92.58214,NA,3565,91.33999,NA,NA,NA,NA,NA,NA,NA,491.103729633334,347.345163761111,378.857146382456,NA,NA,NA,NA
2.05179,6.98394,3.66223,10.64617,NA,NA,NA,NA,NA,49896,2694,68.39299,7884,87.2993,NA,3643,91.55567,NA,NA,NA,NA,NA,NA,NA,491.103729633334,347.345163761111,378.857146382456,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,51020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,52095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,53161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,54211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,55221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,56171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,57053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,57821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,58494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,5.12e+08,NA,8666.655382,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,59080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,5.24e+08,0.965517241,8807.462812,0.256153661
NA,NA,NA,NA,NA,NA,NA,NA,NA,59504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,5.09e+08,0.409836066,8528.248777,0.091870463
NA,NA,NA,NA,NA,NA,NA,NA,NA,59681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,5e+08,-0.408163265,8395.31877,-0.19579254
NA,NA,NA,NA,NA,NA,NA,NA,NA,59562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,4.93e+08,-4.098360656,8340.52344,-3.371501219
NA,NA,NA,NA,NA,NA,112.4584,NA,NA,59107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1902.62405468049,NA,NA,520.571148079167,519.9414112375,509.295576523333,5.18e+08,1.851851852,8874.877928,3.146660118
NA,NA,NA,NA,NA,NA,NA,NA,NA,58365,NA,NA,NA,NA,NA,NA,NA,1607,10.37736,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,5.6e+08,-2.657342657,9740.824491,-1.172397267
NA,NA,NA,NA,NA,NA,NA,NA,NA,57492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,6.75e+08,-4.166666667,11910.01323,-2.788560506
NA,NA,NA,NA,NA,NA,NA,NA,NA,56683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1902.62405468049,7.55098929374956,520.571148079167,519.9414112375,509.295576523333,5.73e+08,0.299850075,10216.81763,1.356786303
NA,NA,NA,NA,NA,NA,NA,NA,NA,56079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,5.7e+08,0,10223.29836,0.590081607
NA,NA,NA,NA,NA,NA,NA,NA,NA,55759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,6.4e+08,-4.334828102,11496.5241,-4.187040198
NA,NA,NA,NA,NA,NA,NA,NA,NA,55667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,6.38e+08,-2.5,11450.7242,-2.583995908
NA,NA,NA,NA,NA,NA,NA,NA,NA,55713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,6.43e+08,1.762820513,11525.15639,1.627844464
NA,NA,NA,NA,NA,NA,NA,NA,NA,55791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,6.73e+08,3.149606299,12059.63516,3.121880892
NA,NA,NA,NA,NA,NA,NA,NA,NA,55812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,6.71e+08,-1.679389313,12038.2497,-1.561204901
NA,NA,NA,NA,NA,NA,NA,NA,NA,55741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,6.12e+08,-6.98757764,11003.82976,-6.783548017
NA,NA,NA,NA,NA,NA,NA,NA,NA,55620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,6.41e+08,3.338898164,11557.67116,3.629568511
NA,NA,NA,NA,NA,NA,NA,NA,NA,55465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,6.38e+08,-1.453957997,11534.56754,-1.188493717
NA,NA,NA,NA,NA,NA,NA,NA,NA,55000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.507587098788,503.241000007527,502.543002135897,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,32771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,308008897.6,1.463000179,9127.81228,-1.468674346
NA,NA,NA,NA,NA,NA,NA,NA,NA,33737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,411578334.2,0.041557195,11818.47334,-3.063824666
NA,NA,NA,NA,NA,NA,NA,NA,NA,34818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,446416105.8,2.208727607,12378.78451,-1.299976738
NA,NA,NA,NA,NA,NA,NA,NA,NA,36067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,388958731.3,-0.132474512,10372.78605,-3.95427565
NA,NA,NA,NA,NA,NA,NA,NA,NA,37500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,375895956.4,1.246461113,9610.020616,-2.939031092
NA,NA,NA,NA,NA,NA,NA,NA,NA,39114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,327861832.9,1.770118317,8025.207641,-2.561850052
5.02611,5.32213,3.4608,8.78293,NA,NA,NA,NA,NA,40867,1925,167.53699,3453,106.44266,NA,2516,49.43997,NA,NA,NA,NA,NA,NA,NA,475.671676179167,483.489111271429,405.385788303788,330070689.3,1.784686694,7728.906695,-2.629335686
NA,NA,NA,NA,NA,NA,NA,NA,NA,42706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,346737964.8,2.321433032,7775.614217,-2.008406721
NA,NA,NA,NA,NA,NA,NA,NA,NA,44600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,482000594,3.253321778,10361.14777,-1.023745098
NA,NA,NA,NA,NA,NA,NA,NA,NA,46517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,611316399.4,5.547122171,12615.12618,1.323843319
NA,NA,NA,NA,NA,NA,NA,NA,NA,48455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,721425939.2,5.094326203,14304.6406,0.980825124
NA,NA,NA,NA,NA,NA,NA,NA,NA,50434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,795449332.4,4.827034244,15165.28126,0.791996836
NA,NA,NA,NA,NA,NA,NA,NA,NA,52448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,1029048482,3.78138759,18878.85231,-0.133166841
NA,NA,NA,NA,NA,NA,NA,NA,NA,54509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,1106928583,2.546003523,19534.26363,-1.35923552
NA,NA,NA,NA,NA,NA,NA,NA,NA,56671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,1210013652,0.92921404,20549.80558,-2.869215672
NA,NA,NA,NA,NA,NA,NA,NA,NA,58888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,1007025755,-1.03148439,16515.6584,-4.427065042
NA,NA,NA,NA,NA,NA,NA,NA,NA,60971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,1017549124,2.383182248,16235.06804,-0.397087332
NA,NA,NA,NA,NA,NA,NA,NA,NA,62677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,1178738991,2.757501613,18458.17399,0.852320249
NA,NA,NA,NA,NA,NA,NA,NA,NA,63850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,1223945357,4.649738668,19016.28819,3.83189583
NA,NA,NA,NA,NA,NA,NA,NA,NA,64360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,1180597273,9.067672051,18355.62786,9.143981098
NA,NA,NA,NA,NA,NA,77.30934,NA,NA,64327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1201.81789917142,NA,NA,520.571148079167,519.9414112375,509.295576523333,1211932398,3.194793393,18895.11066,3.481177447
NA,NA,NA,NA,NA,NA,NA,NA,NA,64142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,1239876305,4.099078922,19262.30899,3.730346166
NA,NA,NA,NA,NA,NA,NA,NA,NA,64370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,1429049198,3.528362361,21854.2468,1.910286412
NA,NA,NA,NA,NA,NA,NA,NA,NA,65390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1201.81789917142,7.09159060542465,520.571148079167,519.9414112375,509.295576523333,1546926174,8.119357722,22970.51221,4.982252338
NA,NA,NA,NA,NA,NA,NA,NA,NA,67341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,1755910032,4.546362214,25067.24006,0.510652937
NA,NA,NA,NA,NA,NA,43.43922,NA,NA,70049,2440,NA,4108,NA,NA,3132,NA,267,34.48276,NA,NA,620.126197376122,NA,NA,483.344986514465,519.9414112375,509.295576523333,2361726862,8.694203716,32272.84589,4.042246268
NA,NA,NA,NA,NA,NA,NA,NA,NA,73182,2640,NA,4142,NA,NA,3194,NA,306,45.94595,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,2894921778,8.135676338,37966.18725,3.781885829
NA,NA,NA,NA,NA,NA,47.50148,NA,NA,76244,2614,NA,4264,NA,NA,3250,NA,331,37.77778,NA,NA,623.019253974083,NA,NA,483.344986514465,519.9414112375,509.295576523333,3159905484,5.397795985,40064.22493,1.895271315
NA,NA,NA,NA,NA,NA,53.33542,NA,NA,78867,2655,NA,4085,NA,NA,3737,NA,342,34.92063,NA,NA,676.27042996437,620.126197376122,6.42992300148187,483.344986514465,519.9414112375,509.295576523333,3456442103,4.808688699,42674.75897,2.060202314
